id,name,host_id,host_response_time,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
49036726,Room air conditioning. Airport IFEMA,395465265,within an hour,True,True,Canillas,Private room in home,Private room,2,1.0,1.0,1.0,$50.00,2,360,1.0,360.0,1,1,1,131,12,0,4.97,4.98,4.94,4.97,4.95,4.95
49067339,Best Location in Madrid City,229138489,within an hour,True,True,Recoletos,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,$126.00,3,29,3.0,1125.0,6,33,51,150,16,2,4.47,4.43,4.85,4.65,4.89,4.31
49072332,Apartamento Opium Den,395073906,within an hour,True,True,Almendrales,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$115.00,2,30,5.6,30.0,16,46,76,25,5,1,5.0,5.0,4.96,5.0,4.84,4.76
49072678,"Casa Cordero: Style, History and Luxury in Madrid",339785072,within an hour,True,True,Sol,Entire rental unit,Entire home/apt,6,4.0,3.0,3.0,$486.00,2,360,2.0,360.0,11,30,44,214,51,3,4.93,4.88,4.86,4.92,4.96,4.77
49072861,Apartamento Shibari,395073906,within an hour,True,True,Moscardó,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$124.00,2,30,5.6,30.0,6,36,66,42,12,0,4.86,4.95,4.98,4.95,4.69,4.79
49074910,PARQUE RETIRO - HABITACIÓN CAMA DOBLE CON BALCÓN,395789920,within an hour,True,True,Ibiza,Private room in rental unit,Private room,1,1.0,1.0,1.0,$42.00,2,30,2.0,1125.0,1,10,31,128,9,0,4.77,4.75,4.88,4.84,4.87,4.65
49085752,Modern and refurbished flat in Vistalegre,394938081,within an hour,True,True,Vista Alegre,Entire loft,Entire home/apt,2,1.0,1.0,1.0,$78.00,3,1125,2.0,1125.0,5,32,52,79,10,1,4.58,4.58,4.57,4.71,4.2,4.33
49103855,Modern 50m2 Apartment near metro Vista Alegre,394938081,within an hour,True,True,San Isidro,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$156.00,2,1125,2.0,1125.0,18,38,61,76,0,0,4.79,4.82,4.79,4.92,4.49,4.59
49107202,Echegaray Ii apartment in Madrid,377605855,within an hour,True,True,Cortes,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$188.00,1,1125,4.6,1125.0,3,20,46,52,15,1,4.71,4.69,4.65,4.62,4.38,4.42
49107204,Echegaray Iv apartment in Madrid,377605855,within an hour,True,True,Cortes,Entire rental unit,Entire home/apt,8,2.0,2.0,5.0,$239.00,1,1125,4.6,1125.0,4,18,35,68,19,1,4.49,4.6,4.37,4.43,4.75,4.32
49107205,Echegaray V apartment in Madrid,377605855,within an hour,True,True,Cortes,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,$147.00,1,1125,4.6,1125.0,4,14,38,35,11,0,4.49,4.69,4.31,4.4,4.57,4.43
49108309,Modern 50m2 Flat at 600m from Vistalegre Arena,394938081,within an hour,True,True,San Isidro,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$90.00,3,1125,2.0,1125.0,4,17,40,29,11,2,4.66,4.66,4.69,4.72,4.48,4.31
49119595,Plaza Mayor Attic apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,9,2.0,5.0,6.0,$318.00,1,1125,4.8,1125.0,9,25,50,118,31,1,4.26,4.64,4.2,4.56,4.75,4.31
49121917,Estudio Privado,105344430,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$69.00,31,365,39.8,1125.0,0,0,0,42,5,1,4.33,4.45,4.55,4.62,4.88,4.07
49122290,Estudio Privado,105344430,within an hour,True,True,Arapiles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$56.00,32,365,30.9,1125.0,0,12,42,63,17,0,4.57,4.4,4.84,4.76,4.86,4.24
49124685,"Habitación ""Renoir"" - acogedora y luminosa",138406472,within an hour,True,True,Puerta del Angel,Private room in rental unit,Private room,2,1.0,1.0,1.0,$41.00,5,35,5.0,1125.0,4,34,64,79,22,0,4.97,4.92,4.96,5.0,4.7,4.87
49127488,Descubre Madrid desde este dúplex único de 120 m2,396227241,within an hour,True,True,Trafalgar,Entire place,Entire home/apt,4,2.0,2.0,2.0,$177.00,2,365,2.2,1125.0,10,16,39,122,36,2,4.8,4.8,4.89,4.9,4.86,4.68
49128789,Apartamento entero en C. Alcalá,82898930,within an hour,True,True,Ventas,Entire condo,Entire home/apt,6,1.5,2.0,3.0,$135.00,2,182,2.0,182.0,2,3,14,109,69,3,4.98,4.97,4.94,4.97,4.92,4.92
49130064,MY SWEET HOME * PRIVATE PARKING,67100740,within an hour,True,True,Rios Rosas,Entire rental unit,Entire home/apt,6,2.5,2.0,3.0,$140.00,1,40,1.0,40.0,5,24,49,483,118,10,4.75,4.63,4.87,4.88,4.87,4.65
49135267,Amplio y luminosos piso en Chueca/Malasaña,353424939,within a day,True,True,Universidad,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$309.00,30,190,30.0,190.0,6,36,66,70,2,0,4.9,4.8,4.87,4.89,4.91,4.64
49139845,Hermoso piso con 3 habitaciones en Madrid!,20609984,within a few hours,True,True,San Diego,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,$106.00,25,200,25.0,200.0,14,44,74,11,0,0,3.82,3.64,4.09,4.18,3.55,3.55
49147516,Central Cat Lover’s Penthouse (read description),29228190,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,$154.00,5,30,5.5,30.0,2,19,19,15,5,0,5.0,4.73,4.87,5.0,4.93,4.8
49157014,Piso Acogedor en Retiro & Atocha - 2 hab /2 rooms,151861190,within an hour,True,True,Pacífico,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,$68.00,2,1125,2.1,1125.0,1,5,16,90,36,0,4.48,4.54,4.58,4.61,4.86,4.34
49164685,ESTUDIO/SUITE CON REFORMA DE DISEÑO MUY ACOGEDOR,29887205,within a day,True,True,Cuatro Caminos,Entire guest suite,Entire home/apt,1,1.0,0.0,0.0,$49.00,31,330,30.5,323.9,0,0,0,19,1,1,4.95,4.79,5.0,5.0,4.95,4.79
49171732,Moderno apartamento en Centro de Madrid,32865371,within an hour,True,True,Embajadores,Entire condo,Entire home/apt,4,1.0,2.0,3.0,$106.00,2,32,2.0,1125.0,5,5,5,341,60,2,4.8,4.8,4.87,4.88,4.94,4.75
49173577,habitación doble con Balcon,301232803,within an hour,True,True,Universidad,Room in boutique hotel,Private room,2,1.5,1.0,1.0,$69.00,1,1125,1.0,30.0,1,15,35,10,8,0,4.7,4.8,4.5,4.6,4.7,4.1
49188736,HIGH Street Madrid,5144517,within an hour,True,True,Castellana,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,$277.00,5,67,5.2,1125.0,11,21,51,54,5,0,4.61,4.43,4.65,4.54,4.96,4.46
49202743,Amplio apartamento en barrio Salamanca con terraza,244425348,within a few hours,True,True,Castellana,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$150.00,300,1125,300.0,1125.0,0,0,0,4,1,1,4.75,5.0,5.0,5.0,4.75,4.75
49203160,Chamberí con jardín (C) by RegalateMadrid,396894741,within an hour,True,True,Vallehermoso,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$142.00,3,45,2.7,365.0,7,31,46,171,15,1,4.8,4.73,4.92,4.81,4.87,4.62
49206824,Chamberí con jardín (B) by RegalateMadrid,396921427,within an hour,True,True,Arapiles,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$158.00,3,45,2.7,365.0,8,32,49,152,14,0,4.81,4.7,4.89,4.88,4.84,4.64
49227564,Apartamento de Lujo en el Retiro,397099666,within a few hours,True,True,Ibiza,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$145.00,2,1125,2.0,1125.0,18,48,78,102,19,0,4.85,4.93,4.9,4.97,4.94,4.74
49238428,habitación sencilla,301232803,within an hour,True,True,Justicia,Room in boutique hotel,Private room,2,1.0,6.0,1.0,$50.00,1,1125,1.0,30.0,0,0,0,10,0,0,4.0,4.1,4.6,4.6,5.0,3.8
49254852,SUITES VIENA PLAZA DE ESPAÑA - con desayuno,397222385,within an hour,True,True,Argüelles,Entire serviced apartment,Entire home/apt,2,1.0,1.0,2.0,$209.00,1,100,1.2,1125.0,20,47,77,56,6,1,4.75,4.88,4.93,4.77,4.75,4.64
49264724,habitación Individual,301232803,within an hour,True,True,Universidad,Room in boutique hotel,Private room,1,1.5,4.0,1.0,$32.00,1,30,1.0,30.0,0,0,0,22,0,0,4.64,4.86,4.68,4.59,4.95,4.36
49270357,Best Location & Luxury in Madrid City,229138489,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,$210.00,3,29,3.0,1125.0,13,24,42,188,41,0,4.61,4.71,4.85,4.76,4.91,4.51
49281130,"Stylish Apartment in Plaza Santa Ana, Madrid.",92184438,within an hour,True,True,Cortes,Entire rental unit,Entire home/apt,4,1.5,1.0,3.0,$135.00,1,30,1.0,1125.0,4,17,28,469,94,3,4.72,4.58,4.76,4.81,4.92,4.61
49286014,PISO DE UN DORMITORIO EN PACIFICO!!,52530675,within a day,True,True,Pacífico,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$115.00,3,1125,3.0,1125.0,10,40,63,54,12,1,4.63,4.37,4.65,4.39,4.69,4.26
49289094,"Madrid Asamblea, Habitación privada,  luminosa",397694538,within an hour,True,True,Palomeras Bajas,Private room in rental unit,Private room,2,1.0,1.0,1.0,$25.00,6,30,6.0,1125.0,0,18,48,60,14,2,4.82,4.65,4.82,4.85,4.62,4.73
49289825,Cama en habitación compartida 8 camas.,319616632,within an hour,True,True,Universidad,Shared room in hostel,Shared room,1,4.0,1.0,8.0,$19.00,1,1125,1.0,1125.0,0,0,0,147,32,0,4.5,4.43,4.57,4.59,4.69,4.52
49353561,"'""Torre Australis” Business Apartament",84635442,within an hour,True,True,Valdefuentes,Entire condo,Entire home/apt,2,1.0,1.0,2.0,$130.00,7,1125,6.9,1125.0,9,39,69,43,10,1,4.98,4.95,5.0,5.0,4.84,4.88
49355273,LAS MARAVILLAS - MALASAÑA,325540127,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$129.00,3,365,3.0,1125.0,0,0,19,2,0,0,4.5,4.5,4.5,4.5,5.0,4.5
49357502,Avenida America Ii apartment in Madrid,377605855,within an hour,True,True,Guindalera,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$120.00,1,1125,4.6,1125.0,5,33,59,37,12,0,4.65,4.68,4.54,4.38,4.57,4.35
49376657,Gatsby apartment in the downtown,329629714,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$98.00,2,1125,2.0,1125.0,2,7,17,281,59,2,4.8,4.76,4.9,4.87,4.81,4.67
49377078,Blue Apartment en el centro de Madrid,329629714,within an hour,True,True,Embajadores,Entire loft,Entire home/apt,2,1.0,0.0,1.0,$99.00,2,100,2.0,100.0,0,5,22,291,72,2,4.89,4.85,4.97,4.93,4.84,4.68
49377538,Cozy Apartment en el Centro de Madrid,329629714,within an hour,True,True,Embajadores,Entire loft,Entire home/apt,2,1.0,0.0,0.0,$99.00,2,1125,2.0,1125.0,2,5,21,291,72,3,4.91,4.92,4.97,4.94,4.82,4.78
49395853,Luminoso y súper-equipado,155390639,within a day,True,True,Prosperidad,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$90.00,30,330,29.1,330.0,0,0,0,7,1,0,5.0,4.86,5.0,5.0,5.0,5.0
49429994,Chamberí con jardín (A) by RegalateMadrid,396921427,within an hour,True,True,Vallehermoso,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$138.00,3,45,2.7,365.0,11,38,55,142,13,0,4.77,4.79,4.89,4.94,4.86,4.73
49431475,"Apartamento  Letras 60 m2, 2hab, 1 baño",4190343,within an hour,True,True,Cortes,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$136.00,30,1125,30.0,1125.0,0,0,0,45,25,2,4.71,4.76,4.64,4.82,4.98,4.69
49433257,ESPECTACULAR APARTAMENTO PLAZA MAYOR,9885245,within an hour,True,True,Sol,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$87.00,31,1125,31.0,1125.0,0,12,42,184,20,1,4.41,4.14,4.34,4.47,4.92,4.42
49434919,Green Penthouse Center,23819259,within a few hours,True,True,Adelfas,Entire rental unit,Entire home/apt,4,2.0,3.0,3.0,$115.00,15,300,31.7,300.0,0,0,0,45,2,0,4.98,4.93,5.0,5.0,4.84,4.91
49435994,New! Modern & Charming with 8 balconies,36583877,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$171.00,4,365,3.6,1125.0,5,33,58,159,32,2,4.81,4.83,4.85,4.91,4.68,4.76
49481938,Zoko Suites Iii apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,10,3.0,5.0,7.0,$420.00,1,1125,5.0,1125.0,11,24,46,69,10,1,4.45,4.58,4.29,4.36,4.51,4.35
49492293,EL ALCÁZAR - LA LATINA,399166867,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$101.00,7,365,7.0,1125.0,0,0,0,27,3,0,4.37,4.56,4.48,4.33,4.89,4.48
49493252,Zoko Suites Iv apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$623.00,1,1125,6.0,1125.0,0,0,0,73,3,0,4.49,4.38,4.18,4.48,4.67,4.33
49493894,Luminoso y amplio apartamento zona Chamberí Centro,144246035,within a few hours,True,True,Arapiles,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$117.00,10,1125,10.0,1125.0,3,33,63,46,11,0,4.7,4.8,4.76,4.78,4.74,4.59
49496063,Tanami - 2 bedrooms and terrace in Ríos Rosas,346367515,within an hour,True,True,Rios Rosas,Entire rental unit,Entire home/apt,4,0.0,2.0,2.0,$150.00,31,365,31.0,1125.0,0,0,0,4,0,0,4.25,4.5,5.0,4.75,5.0,4.75
49496524,Central Apartment Steps from Puerta del Sol,28038703,within an hour,True,True,Sol,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,$430.00,1,1125,14.0,1125.0,0,0,13,49,18,2,4.86,4.86,4.71,4.8,4.84,4.69
49508229,AMAZING APARTMENT   IN THE HEART OF MALASAÑA,67894961,within a few hours,True,True,Universidad,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$128.00,90,730,90.0,730.0,1,1,1,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
49509425,Ático Amplio y Luminoso. Plaza España.,394687867,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$223.00,1,1125,1.1,365.0,9,18,18,130,17,1,4.61,4.58,4.83,4.59,4.84,4.48
49510436,Luminoso Ático en Gran Vía. WIFI. TV,394687867,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$175.00,1,1125,1.1,365.0,2,4,4,84,0,0,4.55,4.52,4.74,4.71,4.92,4.3
49511750,Olavide I apartment in Madrid,377605855,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$181.00,1,1125,5.8,1125.0,3,6,13,72,22,1,4.71,4.5,4.38,4.63,4.85,4.53
49511751,Olavide Terrace I apartment in Madrid,377605855,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$171.00,1,1125,4.7,1125.0,0,8,24,77,20,0,4.75,4.6,4.4,4.57,4.84,4.44
49511752,Olavide Vii apartment in Madrid,377605855,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$175.00,1,1125,5.9,1125.0,4,6,6,81,25,2,4.74,4.8,4.68,4.85,4.86,4.56
49511753,Olavide Ix apartment in Madrid,377605855,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$191.00,1,1125,5.8,1125.0,4,24,54,42,4,0,4.64,4.57,4.57,4.4,4.83,4.4
49511755,Olavide Xv apartment in Madrid,377605855,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,$240.00,1,1125,5.8,1125.0,9,31,61,40,18,0,4.38,4.53,4.35,4.38,4.7,4.2
49522239,En el Corazón de Madrid / At the heart of Madrid,18117275,within an hour,True,True,Trafalgar,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$137.00,1,1125,1.3,1125.0,0,0,0,35,16,1,4.83,4.6,4.97,5.0,4.91,4.46
49563608,Unit1 City center pleasant functional WIFI A/C,82613991,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$87.00,3,365,3.0,1125.0,2,19,42,234,38,0,4.83,4.97,4.94,4.95,4.95,4.71
49601392,NoMad Latina Loft I apartment in Madrid,377605855,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,$274.00,1,1125,4.6,1125.0,2,10,32,46,21,0,4.7,4.57,4.59,4.7,4.87,4.63
49601394,Nomad Latina Terrace I apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$188.00,1,1125,4.7,1125.0,7,27,52,38,14,1,4.61,4.58,4.61,4.53,4.79,4.53
49603998,Apolo I apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,10,2.0,4.0,7.0,$340.00,1,1125,28.7,1125.0,19,19,19,45,4,2,4.69,4.6,4.47,4.47,4.73,4.36
49604000,Apolo Ii apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,8,2.0,3.0,6.0,$247.00,1,1125,28.7,1125.0,19,19,19,52,5,0,4.5,4.56,4.19,4.44,4.54,4.35
49604002,Apolo Ix apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,9,2.0,4.0,7.0,$446.00,1,1125,28.9,1125.0,15,15,15,69,13,2,4.69,4.76,4.43,4.68,4.75,4.54
49604004,Apolo Loft apartment in Madrid,377605855,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,7,2.0,3.0,5.0,$247.00,1,1125,28.7,1125.0,2,2,2,19,4,0,4.32,4.16,3.74,4.26,4.74,4.11
49605205,Habitación de Hostal  doble Matrimonial con baño .,399319608,within an hour,True,False,Cortes,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,$163.00,1,1125,1.3,1125.0,11,36,61,8,2,0,4.75,4.88,4.88,4.5,5.0,4.25
49610271,Habitación de Hostal  individual con lavabo,399319608,within an hour,True,False,Justicia,Private room in bed and breakfast,Private room,1,1.0,1.0,0.0,$96.00,1,1125,1.3,1125.0,7,18,24,3,1,0,5.0,5.0,5.0,5.0,5.0,4.67
49614572,Madrid center. en el mejor barrio de Salamanca 🤍,67633181,within an hour,True,True,Lista,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$98.00,1,1125,1.0,1125.0,7,30,60,158,42,0,4.64,4.75,4.65,4.63,4.89,4.39
49623223,Bravo Terrace I apartment in Madrid,377605855,within an hour,True,True,Guindalera,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,$167.00,1,1125,4.6,1125.0,8,20,40,68,16,1,4.49,4.41,4.46,4.49,4.56,4.26
49623226,Bravo Iv apartment in Madrid,377605855,within an hour,True,True,Guindalera,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$110.00,1,1125,4.6,1125.0,1,14,30,21,12,2,4.76,4.67,4.48,4.38,4.62,4.29
49635126,Palacio Real – 3-Bedroom Apartment,400344025,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$190.00,1,365,3.1,999.0,2,8,25,93,40,3,4.8,4.77,4.64,4.75,4.91,4.58
49643136,NoMad Latina I apartment in Madrid,377605855,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,7,2.0,3.0,5.0,$233.00,1,1125,22.8,1125.0,5,26,40,40,1,0,4.58,4.7,4.5,4.55,4.75,4.5
49679246,Ático en el centro de Madrid. WIFI,394687867,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$169.00,1,1125,1.1,365.0,5,11,11,153,1,0,4.67,4.67,4.76,4.62,4.83,4.48
49679456,Luminoso Ático con vistas a Madrid.,394687867,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$176.00,1,1125,1.1,365.0,8,14,14,107,9,0,4.43,4.43,4.77,4.57,4.83,4.16
49693987,"2 hab, 2 baños. Cuatro Caminos-Guzman el bueno",12424294,within an hour,True,True,Vallehermoso,Entire place,Entire home/apt,6,2.0,2.0,2.0,$96.00,3,365,3.0,365.0,12,32,59,37,18,0,4.57,4.11,4.49,4.68,4.59,4.51
49698810,Amplia/moderna vivienda en el corazón de Madrid 3,390624636,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$295.00,4,1125,4.6,1125.0,11,41,71,221,54,5,4.81,4.78,4.54,4.81,4.87,4.63
49699190,Amplia/moderna vivienda en el corazón de Madrid 5,390624636,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$283.00,4,1125,4.6,1125.0,9,34,64,201,52,5,4.86,4.79,4.69,4.84,4.9,4.75
49699467,Estudio con terraza en el corazón de Madrid 7,390624636,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$187.00,4,1125,4.6,1125.0,10,29,59,164,46,4,4.68,4.83,4.68,4.83,4.79,4.58
49700018,Amplio/luminoso estudio en el corazón de Madrid 2,390624636,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$168.00,4,1125,4.6,1125.0,8,26,56,228,70,5,4.91,4.85,4.75,4.89,4.84,4.71
49718595,El sitio en Olavide,275250453,a few days or more,True,True,Trafalgar,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$150.00,3,90,3.0,90.0,16,46,76,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0
49721134,"Amazing big apartment in Malasaña, Madrid Center",291253690,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,8,3.0,3.0,4.0,$258.00,1,365,5.1,365.0,9,19,38,215,51,5,4.86,4.8,4.83,4.88,4.94,4.79
49723808,Iriarte Studio apartment in Madrid,377605855,within an hour,True,True,Guindalera,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$131.00,1,1125,4.8,1125.0,8,33,63,23,9,1,4.7,4.91,4.35,4.52,4.7,4.52
49726154,Amplio/luminoso estudio en el corazón de Madrid 4,390624636,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$179.00,4,1125,4.6,1125.0,7,22,47,222,61,5,4.88,4.85,4.64,4.84,4.91,4.72
49727482,Amplio/luminoso estudio en el corazón de Madrid 6,390624636,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$167.00,4,1125,4.6,1125.0,4,21,51,200,60,4,4.96,4.91,4.72,4.84,4.85,4.75
49753825,Apartament in front of Royal Opera and Palace.,158063199,within an hour,True,True,Palacio,Private room in rental unit,Private room,2,1.0,1.0,1.0,$79.00,3,365,3.0,365.0,7,33,63,153,45,3,4.84,4.66,4.9,4.82,4.97,4.8
49764023,"Cerca del centro,bien comunicado,supermercado 24hr",365283297,within an hour,True,True,Campamento,Private room in rental unit,Private room,1,0.5,1.0,1.0,$39.00,2,365,2.0,365.0,29,59,89,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
49768382,"Vivodomo | Free parking, new, lots of sunlight",77489120,within an hour,True,True,Valdeacederas,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$119.00,1,1125,1.5,1125.0,8,38,68,312,67,4,4.92,4.87,4.88,4.93,4.77,4.78
49807974,Cozy and central apartment in Madrid,6944833,within a few hours,True,True,Arapiles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$109.00,2,35,2.0,35.0,1,5,9,59,10,1,4.95,4.76,4.88,4.95,4.92,4.83
49819990,Spacious bright apart. Madrid center Lavapies LAV,32345737,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$119.00,2,300,2.0,1125.0,1,8,23,148,64,3,4.97,4.93,4.83,4.87,4.73,4.83
49833133,* UniT 2 City center recently renovated WIFI A/C *,82613991,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$124.00,3,1125,3.8,1125.0,3,26,56,188,39,0,4.88,4.97,4.98,4.96,4.94,4.76
49836364,Habitación en piso compartido Capitán Blanco,66593342,within a day,True,True,Valdeacederas,Private room in rental unit,Private room,2,1.0,0.0,2.0,$60.00,3,15,3.0,15.0,16,46,76,55,13,0,4.96,5.0,4.98,5.0,4.69,4.91
49851685,"Vivodomo | Free parking, new, super location, chic",77489120,within an hour,True,True,Valdeacederas,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$109.00,1,30,1.5,1125.0,16,46,76,295,75,0,4.92,4.81,4.9,4.94,4.74,4.76
49867863,Your home in the center of Madrid,15163971,within an hour,True,True,Cortes,Entire condo,Entire home/apt,4,1.0,2.0,2.0,$140.00,1,365,1.0,1125.0,4,15,15,181,24,0,4.66,4.77,4.88,4.89,4.92,4.6
49870301,Coqueto y Céntrico (2H+2B) Santa Ana,124558373,within an hour,True,True,Sol,Entire condo,Entire home/apt,5,2.0,2.0,3.0,$205.00,2,365,2.0,365.0,4,6,14,140,1,0,4.66,4.64,4.74,4.69,4.73,4.49
49877361,Tranquilidad en la mejor ubicación de Madrid!!!,21405313,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$76.00,30,330,30.0,1125.0,0,14,44,56,8,1,4.93,4.88,4.98,5.0,4.98,4.79
49894513,Luminoso ático en el centro de Madrid,394687867,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$180.00,1,1125,1.1,365.0,1,3,3,79,2,0,4.52,4.43,4.76,4.68,4.95,4.28
